What They Want  ,Russ,"They let us in the rap game
I swear they let me in the motherfucking rap game

Got a chick, I call her Lola
She feel like the ocean
Likes to drink and smoke some doja
And I feel like smokin'
Plus she good at charmin' cobras
I feel like I'm chosen
But she ain't the only one, no
Got a chick, I call her Katia
She be actin bougie
The she came through and topped me off
Now she just a groupie
Got the aura of the mafia
Her friends wish they knew me
But they ain't the only ones, no no

What they want, what they want, what they want
Dollar signs, yeah, I know its what they want
What they want, what they want, what they want
Yall ain't foolin me at all

I been at this shit for 9 years, now they startin' to call
Im a DIY pioneer, they tryna get involved
Yippee kiyay, aw yeah, 'bout to set it off
I'm probably the only one yea
Come correct when you approach me, I can size you up
Takin all the shots like Kobe, almost 81
Guess I gotta play the goalie and go and save me some
I'm proabably the only one, ye-ah

What they want, what they want, what they want
Dollar signs, yeah, I know its what they want
What they want, what they want, what they want
Yall ain't foolin me at all

Who wants my money, I'll tell you who I don't fuck with
Who's pullin' strings, I'm just pointing out all the puppets
What I'm demanding is fucking up all the budgets
I'm smart as fuck, they be talkin like I'm the dumbest
But I know what they want from me
Dollars, lotta stock in me
It ain't nothin personal
It's business and I'm a commodity
But honestly, Pop Pop would be turnin' in his grave
The day I let someone else become the boss of me
When there's a boss in me, I'll be damned

What they want, what they want, what they want
Dollar signs, yeah, I know its what they want
What they want, what they want, what they want
Yall ain't foolin me at all",Hip-Hop/Rap
Say You Won't Let Go,James Arthur,"I met you in the dark
You lit me up
You made me feel as though
I was enough
We danced the night away
We drank too much
I held your hair back when
You were throwing up

Then you smiled over your shoulder
For a minute, I was stone cold sober
I pulled you closer to my chest
And you asked me to stay over
I said, I already told ya
I think that you should get some rest
[Chorus]
I knew I loved you then
But you'd never know
Cause I played it cool when I was scared of letting go
I know I needed you
But I never showed
But I wanna stay with you
Until we're grey and old
Just say you won't let go
Just say you won't let go

I wake you up with some breakfast in bed
I'll bring you coffee
With a kiss on your head
And I'll take the kids to school
Wave them goodbye
And I'll thank my lucky stars for that night

When you looked over your shoulder
For a minute, I forget that I'm older
I wanna dance with you right now, oh
And you look as beautiful as ever
And I swear that everyday you'll get better
You make me feel this way somehow

I'm so in love with you
And I hope you know
Darling your love is more than worth it's weight in gold
We've come so far my dear
Look how we've grown
And I wanna stay with you
Until we're grey and old
Just say you won't let go
Just say you won't let go

I wanna live with you
Even when we're ghosts
Cause you were always there for me
When I needed you most

I'm gonna love you till
My lungs give out
I promise till death we part
Like in our vows
So I wrote this song for you
Now everybody knows
Cause it's just you and me
Until we're grey and old
Just say you won't let go
Just say you won't let go

Just say you won't let go
Oh, just say you won't let go",Pop
Better Man  ,Little Big Town,"I know I'm probably better off on my own
Than lovin' a man who didn't know
What he had when he had it
And I see the permanent damage you did to me
Never again, I just wish I could forget when it was magic
I wish it wasn't 4am, standing in the mirror
Saying to myself, you know you had to do it
I know the bravest thing I ever did was run

[Chorus]
Sometimes, in the middle of the night, I can feel you again
But I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you, and I just wish you were a better man
A better man
[Verse 2]
I know I'm probably better off all alone
Than needing a man who could change his mind at any given minute
And it's always on your terms
I'm hanging on every careless word
Hoping it might turn sweet again
Like it was in the beginning
But your jealousy, I can hear it now
You're talking down to me like I'll always be around
You push my love away like it's some kind of loaded gun
Boy, you never thought I'd run

[Chorus]
Sometimes, in the middle of the night, I can feel you again
But I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you, and I just wish you were a better man
A better man
Better man

[bridge]
I hold onto this pride because these days it's all I have
And I gave you my best and we both know you can't say that
You can't say that
I wish you were a better man
I wonder what we would've become
If you were a better man
We might still be in love
If you were a better man
You would've been the one
If you were a better man
Yeah, yeah

[Chorus]
Sometimes, in the middle of the night, I can feel you again
But I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you and I just wish you were a better man
A better man
Better man

[Outro]
We might still be in love, if you were a better man
Better man",Country
"Two Birds, One Stone",Drake,"Yeah, more, yeah

More time with family and friends, more life
More time to get it right
It's only me, but I'm seeing four shadows in the light
My demons visit me every night
To the most high, I'm forever indebted
I know I gotta pay somethin', I know that day's comin'
I put it all in the music
Because if I don't say it here, then I won't say nothin'
Could feel my hand getting tired from holding the grudges
Two birds, one stone, my aim is amazin'
I need to start losing my shit on you niggas that's hatin'
Too reserved, like I called ahead for me and my lady
Free C5, how the fuck we got the boss waiting?
Ever since the blue basement, I found God and I lost patience
Between rocks and hard places of all places
Spotted everywhere, like Dalmation
Cops snoop around now, 'cause all of my dogs famous
Please welcome the October fall baby
Vaughan Road Academy, star player—my mind's not all there
Used to carry a lot of dead weight like a pallbearer
People too scared to tell the truth, so it's all dares
Count it, it's all there, and we all square
Quick money, I'm in and out
My dad used to use a soap bar 'til it's thinnin' out
But, shit, look at Dennis now
All Stacy Adams and linnen'd out
More blessings for Sandy and him, more life
My parents never got it right
But God bless 'em both, I think we all alike
We all wide awake late at night, thinking on what to change
If we do get to do it twice in another life
Scared to go to sleep now
'Cause being awake is what all my dreams were like
Back when the bar that I had set for myself was out of sight
Tell me how I went and did chin-ups
On this shit when I can't see it
Pin-ups of Meagan Good and Pam Grier
Soul sisters inspired my old scriptures
Now that feeling's gone like them old pictures
Mixin' liquor got us both twisted, words get so vicious
You just stare at me while you roll Swishers
Girl, I love you, but I don't miss ya
And no matter what year it is, I'm a 06er
Go figure, cold nigga, stay in school, man
Fuck the rap game, it's all lies and it's all filthy
Two percent of us rich and the rest of these niggas all milk it
Got two of my niggas off with a ""not guilty""
Gave back to the city and never said it if I didn't live it
But still they try and tell you I'm not the realest
Like I'm some privileged kid
That never sat through a prison visit
Or like it was just handed to me tied with a ribbon
I never worked to get it
But really it's you with all the drug dealer stories
That's gotta stop, though
You made a couple chops and now you think you Chapo
If you ask me though, you ain't lining the trunk with kilos
You bagging weed watching Pacino with all your niggas
Like, ""This what we need to be on,"" but you never went live
You middle-man in this shit, boy, you was never them guys
I can tell, 'cause I look most of you dead in your eyes
And you'll be tryna sell that story for the rest of your lives
Can't show us where the cash is
Me, I don't judge, I'm just going off what the math is
Numbers inflated
They all look at me like, ""What have you done for me lately?""
""I like your older shit but wasn't in love with the latest.""
Aw, baby, stop debatin', I'm just a creative
My numbers out of this world
No wonder they got me feeling so alienated
You were the man on the moon
Now you just go through your phases
Life of the angry and famous
Rap like I know I'm the greatest
Then give you tropical flavours
Still never been on hiatus
You stay xann'd and perk'd up
So when reality set in, you don't gotta face it
I'm down 200 in Vegas but winning life on a daily basis
It seems like nobody wants to stay in my good graces
I'm like a real estate agent, putting you all in your places
Look what happens soon as you talk to me crazy
Is you crazy?",Hip-Hop/Rap
On The Regular  ,Meek Mill,"Sell a lot of dope
Dodge a lot of cases
Stickin' to the basics
Rock a lot of chains
Do a lot of things
Bottles by the cases
Stickin' to the basics
Do it on the regular
Fuckin' on the regular
Drippin' on the regular
Trippin' on the regular
Count it on the regular
Sippin' on the regular
Never smokin' regular
Nigga we ain't regular

I'm out LA for a week, I'm out here playin' for keeps, yea, yea
I never play in them Jeeps, double R back of the seat, yea, yea
I'm out here lookin' like Meech, flooded the Patek Philippe, yea, yea
Bookies all up in the piece, we got the key to the streets, oh Lord
Remember they said I was done done
Fuck that they ain't know I'm the one one
We get your chain and its one one
I tell my nigga I want one
I tell my nigga to get it back
He in the field 'bout to punt somethin'
I hit your main and your side piece
That's on the low but I'm on one
Wait, wait, wait
Switch sides, niggas switch side
We ain't never got to dick ride
More tickets than a fish fry
And the chopper had the big guy
Little nigga I'm the boss now
Came back on them game 7, trap niggas got the ball now

Sell a lot of dope
Dodge a lot of cases
Stickin' to the basics
Rock a lot of chains
Do a lot of things
Bottles by the cases
Stickin' to the basics
Do it on the regular
Fuckin' on the regular
Drippin' on the regular
Trippin' on the regular
Count it on the regular
Sippin' on the regular
Never smokin' regular
Nigga we ain't regular

Woah, woah, woah
Regular, regular, regular
I do not see no competitors
Hatin' cause we got ahead of them
I'm getting money etcetera
Bad bitches all on my schedule
Felony, felony, felony
I catch a case and its federal
Bikes out summer time aye
Mikes on number nine yea
Bad bitch hella fine woah
She don't fall never mind no
I'ma get at her another time
I'ma go scoop me a yellow dime
She go both ways like the yellow line
I'm fuckin' her friends she fuckin' mine, oh shit
Still trippin' ain't no love for the other side
Rap beef turn to homicides when we land on them and them hollows fly
Had a bag but you broke nigga
You ain't fuckin' with me bottom line
Out of sight nigga out of mind
And my Patek runnin' out of time

Sell a lot of dope
Dodge a lot of cases
Stickin' to the basics
Rock a lot of chains
Do a lot of things
Bottles by the cases
Stickin' to the basics
Do it on the regular
Fuckin' on the regular
Drippin' on the regular
Trippin' on the regular
Count it on the regular
Sippin' on the regular
Never smokin' regular
Nigga we ain't regular",Hip-Hop/Rap
Star Of The Show,Thomas Rhett,"Walking down the street, hand in mine
It don't keep them other guys
And their wondering eyes from looking at you
That's alright and that's ok
Who can blame 'em anyway?
You're so pretty, and you ain't even got a clue


Cause everywhere we go girl
You're the star of the show
And everybody's wondering and wanting to know
What's your name?
Who's that girl, with the prettiest smile in the world?
Oh, what gets me the most is you don't even know
That you are, you are, you are
The star of the show
You're the star of the show, yeah, baby

Friday night on the town
We walk in and you draw a crowd
Even the band seems to sing for you
Ease on up, order a drink, barkeep says its all on me
You look at me and laugh
Like you don't know what to do
Baby you're so cute

Cause everywhere we go girl
You're the star of the show
And everybody's wondering and wanting to know
Whats your name?
Who's that girl, with the prettiest smile in the world?
Oh, what gets me the most is you don't even know
That you are, you are, you are the star of the show, yeah
You're the star of the show, baby, yeah yeah


Even in a ponytail in a pair over jeans you look like a cover
Of a magazine, baby you're the only one who doesn't see

That everywhere we go girl
You're the star of the show
And everyone's wondering and wanting to know
Whats your name?
Who's that girl with the luckiest guy in the world?
Oh, what gets me the most is you don't even know
That you are, you are, you are
You are, you are, you are, baby
You are, you are, you are, you are
The star of the show..

Don't you know, you're the star of the show, baby",Country
Blue Notes  ,Meek Mill,"This is my blues
'Cause I'm back down on my own again
This is the blues I'm playing
Yes it's the final thing
When the nights is cold and lonely

Was it the money that made me a savage?
Poppin' them percs and I made it a habit
Totin' them pictures and serving them addicts
That was exciting to me
I'm so excited to be
Started with nothin' we had to inspire to be
Niggas ain't flyer than me
I'm getting to it
Feel like the man, I got the plan
I call the shooters, they hop out the van
Play with the squad, get popped like a Xan
Pop like a Perc, I'm goin' ham
I'm goin' crazy on niggas, too wavy for niggas
Do magic like alakazam
I'm in the kitchen compressin' a birdie
Take out a nine and I sell it for thirty
Then straight to the jeweler, I'm bustin a Rollie
To light up the city like Meechie 03
I got the plug, he send him up T
Don't know these niggas, these niggas know me
Even though niggas they call me OG
Young nigga but I put it down
We was on it when it wasn't 'round
All of sudden niggas wanna come around
Stay over there my G

Do me one favor
Take a few steps back
And look at yourself
Matter fact, take yourself outside your body... and then look at yourself
And see how you playing yourself nigga
Congratulations
It's the motherfuckin' Chasers
You feel me
We on it

This is my blues
'Cause I'm back down on my own again
This is the blues I'm playing
Yes it's the final thing
When the nights is cold and lonely

Pay you the plug
Try to be real with some niggas and put em on money and show em some love
You did me a favor, I knew you was shiesty, I knew you would show who you was
It's only a matter of time before niggas get lying and hit with them slugs
Get found in a pool of your blood, yeah nigga
'Member they told me that we would fail
'Member they said we would see a cell
Down with that semi like Cam Newton, I'm in the field like the NFL
Niggas is kickin', I wish em well
I made a wish in a wishing well
I put a brick in a wishing well
Been through some shit and I'm sick of jail
No disease but I'm sick of cells
Sick and tired of sending niggas mail
Calling niggas just to get a bail
I just seen a nigga get a L
Never coming home, minute on the phone, sick and tired of seeing niggas fail
Sick and tired of seeing niggas lose
Sinning like we tryna get to hell

This is my blues
'Cause I'm back down on my own again
This is the blues I'm playing
Yes it's the final thing
When the nights is cold and lonely
This is the midnight blues",Hip-Hop/Rap
Blessed Up  ,Meek Mill,"Be who you are
You ain't trying to impress nobody
Who you got to impress?
You done came through the ranks
You've been tested, you know what I mean?
And you stood up
That mean you've been tested and you stood up
And you still standing up
So who you got to impress?
You ain't trying to impress nobody man
Be who you are, you know what I mean?
You should be yourself because I'm saying you should do shit man for other people and you faking it
I don't need you to be no motherfucking gangster for me
I need you to be a man

I got God watchin' over me from courtside ballin' like I'm Jordan cause I'm blessed up
And niggas want me gone but I'm still alive
Wake up every morning feelin' blessed up
Pull up in that holy Ghost cause I'm blessed up
I'mma do the most cause I'm blessed up
Had to scoop my niggas out the hood now we all eatin' good like we should cause we blessed up

Its outstandin' that I'm still standin'
Mexican brand dish when beef get sandwiched
Blat, blat do it for my niggas that's scammin'
On the corner with it runnin' that tan in
Duckin' the Ds, cut through the alley, scuffin' your trees
Tossin' the profit and fuck up your re
I know the feelin' nigga
Start from a dollar, couple of Gs
Bought an Impala I'm flooding the streets
Its time to kill 'em nigga
I got an eight flipped over and I'm dealin' nigga
In a drop S coupe and I'm wheelin' nigga
Five hundred for the piece how I'm feelin' nigga
In the hood just chillin' nigga
I've seen realest niggas turn emotional all in they feelin' niggas
That's why I ain't really feelin' niggas
And if them hoes fuck with rats I ain't sayin' nothin' to them bitches
I guess I ain't really for them bitches really I'm blessed

I got God watchin' over me from courtside ballin' like I'm Jordan cause I'm blessed up
And niggas want me gone but I'm still alive wake up every morning feelin' blessed up
Pull up in that holy Ghost cause I'm blessed up
I'mma do the most cause I'm blessed up
Had to scoop my niggas out the hood now we all eatin' good like we should cause we blessed up

Blessings, you niggas stressin'
Mac on the dresser when I'm dressin' and never pressure
Crab in the barrel watch the bucket don't let 'em catch you
Cause if they pull you back to the bottom know you gon' suffer, fuck 'em
I done leveled up on 'em 'til where I cannot touch em
Therefore can't feel 'em, therefore I'ma hustle
New Wraith on forgis, course that's from the muscle
Course I got a bubble, new Porshce red like a devil
Go skrt skrt through the lane on you
Niggas broke and you faker than that chain on you
I told Tak when he see you go insane on you
Can't D me call it man, I clear the lane on you
Change the speed game 7 'Bron James on you
My little niggas begging me to put that flame on you
You get some money watch how all these niggas change on you
That's why I changed on 'em I don't feel a thing for them nigga I'm blessed

I got God watchin' over me from courtside ballin' like I'm Jordan cause I'm blessed up
And niggas want me gone but I'm still alive wake up every morning feelin' blessed up
Pull up in that holy Ghost cause I'm blessed up
I'mma do the most cause I'm blessed up
Had to scoop my niggas out the hood now we all eatin' good like we should cause we blessed up",Hip-Hop/Rap
Bounce Back,Big Sean,"If Young Metro don't trust you I'ma shoot you
Last night took an L, but tonight I bounce back
Wake up every morning, by the night, I count stacks
Knew that ass was real when I hit, it bounce back
(You ain’t getting checks)
Last night took an L, but tonight I bounce back
Boy, I been broke as hell, cashed a check and bounced back
D town LAX, every week I bounce back
If you a real one, then you know how to bounce back
Don’t owe nobody, owe nobody
Always on the fuckin' job, I got no hobbies
Got the city fuckin' with me cause I’m homegrown
Vibin' out more than my phone though
Leave me ‘lone, me on my own though
Look, I cut that bitch off like an edit
My daddy a G, it's genetics (Straight up)
I heard ya new shit, it's pathetic
Ya contract should be s-shredded
Took my dogs on a private jet from the public housing
I kept it G, yeah, one thousand
Clique star studded like the Paramount mountain
Everything I do is righteous
Betting on me is the right risk
Even in a fucking crisis
I’m never on some switching sides shit
I switch gears to the night shift
Blacking out cause I’m enlightened
God talk to me in silence
But I hear him every time mane
(Thank you God, God bless you, thank you so much)
Last night took an L, but tonight I bounce back
Wake up every morning, by the night, I count stacks
Knew that ass was real when I hit, it bounce back
(You ain’t getting checks)
Last night took an L, but tonight I bounce back
Boy, I been broke as hell, cashed a check and bounced back
D town LAX, every week I bounce back
If you a real one, then you know how to bounce back
Look, I woke up in beast mode
With my girl, that's beauty and the beast though
Been top 5, these niggas sleep though
Only thing that sold out is the seats though (Never sold my soul, never will never have)
Nigga how dare you stand before me and not respect my authority
If you fuck with my glory I'ma drop the L and get gory
I done did everything except worry
Hella drama, my life story
Faith of a mustard seed, I kept growing
I knew that this life was meant for me
Niggas change up more than wishin' wells
Karma come around I'll wish 'em well
Livin' like I’m on a limitless pill
I kill the scene like I’m Denzel
Crazy like my jacket strapped up
Nigga I don’t act but I'll act up
Brown paper bag like the lunch packed up
Back, back, back, back up
Nigga I'ma need like 10 feet
Or get stomped out with ten feet
I'ma always lose my temper
You cannot “count to ten” me
If I lose 1, I bounce back like 2, 3 did with 4, 5
Seen court rooms and court sides, ain’t too many seen both sides
Nigga fuck what you know
Nigga I’m takin' back control
The under dog just turned into the wolf and the hunger steady grows
Yeah, I call shots while you call off
Never takin' summer or fall off
When you stay that committed to it, you just fall down and never fall off

[Hook: Big Sean]
Last night took an L, but tonight I bounce back
Wake up every morning, by the night, I count stacks
Knew that ass was real when I hit, it bounce back
(You ain’t getting checks)
Last night took an L, but tonight I bounce back
Boy, I been broke as hell, cashed a check and bounced back
D town LAX, every week I bounce back
If you a real one, then you know how to bounce back

[Outro: Kanye West & Big Sean]
Bounce back, bounce, bounce
Bounce back, bounce, bounce
Bounce, bounce, bitch, bounce (Yeah)
Is you a real one?
Is you a real one?
Real one
Real one
Is you a real one?
Real one
Real one
Don",Hip-Hop/Rap
Hallelujah  ,Leonard Cohen,"Now I've heard there was a secret chord
That David played and it pleased the Lord
But you don't really care for music, do you?

It goes like this, the fourth, the fifth
The minor fall, the major lift
The baffled king composing Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

Your faith was strong but you needed proof
You saw her bathing on the roof
Her beauty and the moonlight overthrew you

She tied you to a kitchen chair
She broke your throne and she cut your hair
And from your lips she drew the Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

You say, I took the name in vain
I don't even know the name
But if I did, well really, what's it to you?

There's a blaze of light in every word
It doesn't matter which you heard
The holy or the broken Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

I did my best, it wasn't much
I couldn't feel, so I tried to touch
I've told the truth, I didn't come to fool you

And even though it all went wrong
I'll stand before the Lord of song
With nothing on my tongue but Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah",Pop
Me And Your Mama,Childish Gambino,"I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la

I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la
I'm in love when we are smokin' that la-la-la-la-la

Do what you want
I'm telling you
Let me into your heart

Can't stand it, backhanded
They wanna see us fallin' apart
You know that I love you
So let me into your heart

Let me into your heart
Do you really love me?
I'm gon' get you, girl, ahhhh

This is the end of us
Sleeping with the moon and the stars
I know where you've been, you can see the sun

Let me into your heart
Oh, this ain't no bullshit
I really love you, girl

Girl you really got a hold on me
So this isn't just puppy love
Girl you really got a hold on me
So this isn't just puppy love

I'm in love when we are smokin' that
Oh my God, I
Let me into
Girl you really got a hold, woo",R&B/Soul
A Guy With A Girl,Blake Shelton,"Sometimes I'm the guy with the boys kicking it back
Or the guy with the guitar singing on a country track
I might be the guy with an ice cold can, stirring up dust on some old farmland
When I walk into the party with you girl, you change all that

I'm just the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl, no

It's funny watchin' 'em do the way they do
They come walkin' up to me but they only wanna talk to you
And I don't blame 'em that they're hypnotized
They keep staring at your heartbreak eyes
It's like their heart starts stoppin' when you come walkin' into the room

And I turn into the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl

The guy that don't know how he got her
But he ain't never gonna let her, never gonna let her go
Woah-oh, yeah

I'm just the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl

(Guy with the girl)
No, I don't mind being the guy with the girl
(Guy with the girl)
Yeah, I'm just the guy with the girl
I'm always the guy with the girl
I don't mind it, baby
I don't mind it, baby
I'm always the guy with the girl",Country
Party Monster,The Weeknd,"I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
And I've seen her get richer on the pole
I've seen her, I knew she had to know
I've seen her take down that tequila
Down by the liter, I knew I had to meet her
Ooh, she mine, ooh girl, bump and grind
Ooh, she mine, ooh girl, bump a line
Angelina, lips like Angelina
Like Selena, ass shaped like Selena
I'm like, got up, thank the lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
Got up, thank the lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
I've been poppin', just took three in a row
I'm down to do it again, I'm on a roll
I've seen him outside tryna reach her
You tryna leave him, you said I'm the reason
Tell me lies, ooh girl, tell me lies
Say you're mine, I'm yours for the night
I'm the realest, she said I'm the realest
Head be genius, dick game be the meanest
I'm like got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Bitches in my new spot, crowdin' up my space
Had to check the safe, check the dresser for my chains
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Bitches in my new spot, crowdin' up my space
Had to check the safe, check the dresser for my chains
Paranoid (Paranoid)
Paranoid (P-paranoid)
Paranoid (P-paranoid)
But I see something in you (You're paranoid)
Paranoid (Paranoid)
Paranoid (P-paranoid)
Paranoid (P-paranoid)
But I see something in you
(I see something in you)
(Got up, thank the Lord for the day)
(Woke up by a girl, I don't even know her name)
(Woke up by a girl, I don't even know her name)
(Woke up, woke up by a girl, I don't even know her name)
(Got up, thank the Lord for the day)
(Woke up by a girl, I don't even know her name)
(Woke up by a girl, I don't even know her name)
(Woke up, woke up by a girl, I don't even know her name)
You're paranoid",R&B/Soul
That's My Girl ,Fifth Harmony,"That's my girl

Who's been working so damn hard?
You got that head on overload?
Got yourself this flawless body
Aching now from head to toe
Ain't nothing, ain't nothing
All my ladies 'round the world
Ain't nothing, ain't nothing
Good girls better get bad

You've been down before
You've been hurt before
You got up before
You'll be good to go, good to go
Destiny said it, you got to get up and get it
Get mad independent and don't you ever forget it
Got some dirt on your shoulder, then let me brush it off for ya
If you're feeling me, put your five high
That's my girl

That's my girl
That's my girl
That's my girl
Get up, what you waiting for?
That's my girl
That's my girl
That's my girl

Nod if you been played by every boo
Just tryna show you off
Thought he was the best you ever had
Until he cut you off
Ain't nothing, ain't nothing
Bet, you bet, you know your worth
Ain't nothing, ain't nothing
Good girls better get bad

You've been down before
You've been hurt before
You got up before
You'll be good to go, good to go
Destiny said it, you got to get up and get it
Get mad independent and don't you ever forget it
Got some dirt on your shoulder, then let me brush it off for ya
If you're feeling me, put your five high
That's my girl

That's my girl
That's my girl
That's my girl
What you wait, what you wait
What you waiting for?
That's my girl
That's my girl
That's my girl

You've been down before
You've been hurt before
You got up before
You'll be good to go, good to go
Don't ever give up, no no
Destiny said it, you got to get up and get it
Get mad independent and don't you ever forget it
Got some dirt on your shoulder, then let me brush it off for ya
If you're feeling me, put your five high
That's my girl

That's my girl
That's my girl
That's my girl
What you wait, what you wait
What you waiting for?
That's my girl
That's my girl
That's my girl
That's my girl, that's my girl
That's my girl, that's my girl

Ain't nothing, ain't nothing, ain't nothing
Put your heart and your soul in it
Ain't nothing, ain't nothing, ain't nothing
Now put your heart and your soul in it

That's my girl
That's my girl
That's my girl

That's my girl
That's my girl
That's my girl
That's my girl",Pop
Redbone,Childish Gambino,"Daylight, I wake up feeling like you won't play right
I used to know but now, that shit don't feel right
It made me put away my pride
So long, you made a nigga wait for some, so long
You make it hoverboard like that, but no wrong
I'm wishing I could make this mine, oh
If you want it, yeah
You can have it, oh, oh, oh
If you need it, oooh
We can make it, oh
If you want it
You can have it

But stay woke
Niggas creepin'
They gon' find you
Gon' catch you sleepin' (Oooh)
Now stay woke, niggas creepin'
Now don't you close your eyes

[Verse 2]
Too late
You wanna make it right, but now it's too late
My peanut butter chocolate cake with Kool-Aid
I'm trying not to waste my time

[Pre-Chorus]
If you want it, oh
You can have it, you can have it
If you need it
You better believe in something
We can make it
If you want it
You can have it, aaaaah!

[Chorus]
But stay woke
Niggas creepin'
They gon' find you
Gon' catch you sleepin'
Put your hands up on me
Now stay woke
Niggas creepin'
Now don't you close your eyes
But stay woke, niggas creepin'
They gon' find you
Gon' catch you sleepin' (Oooh)
Now stay woke
Niggas creepin'
Now don't you close your eyes

[Outro]
Baby get so scandalous, oh
How'd it get so scandalous?
Oh, oh—baby you—
How'd it get...
How'd it get so scandalous?
Ooh we get so scandalous
But stay woke
But stay woke",R&B/Soul
That's What I Like  ,Bruno Mars,"I got a condo in Manhattan
Baby girl, what's hatnin'?
You and your ass invited
So gon' and get to clappin'
So pop it for a pimp
Pop, pop it for me
Turn around and drop it for a pimp
Drop, drop it for me
I'll rent a beach house in Miami
Wake up with no jammies
Lobster tail for dinner
Julio serve that scampi
You got it if you want it
Got, got it if you want it
Said you got it if you want it
Take my wallet if you want it now

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it baby, you deserve it all
And I'm gonna give it to you

Gold jewelry shining so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

That's what I like
That's what I like
Strawberry champagne on ice
That's what I like
That's what I like

I'm talkin' trips to Puerto Rico
Say the word and we go
You can be my freaka
Girl, I'll be on fleek, ah, mamicita
I will never make a promise that I can't keep
I promise that you'll smile and gon' never leave

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it baby, you deserve it all
And I'm gonna give it to you

Gold jewelry shining so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

Gold jewelry shining so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like",Pop
