Like I Can  ,Sam Smith,"He could be a sinner, or a gentleman
He could be your preacher, when your soul is damned
He could be your lawyer on a witness stand, but
He'll never love you like I can, can

He could be a stranger, you gave a second glance
He could be a trophy, of a one night stand
He could have your humour, but I don't understand 'cause
He'll never love you like I can, can, can

Why are you looking down on the wrong road
Mine is the heart, and the soul of this song
There may be lovers who hold out their hands but
He'll never love you like I can, can, can
He'll never love you like I can, can

A chance encounter of circumstance
maybe, he's a mantra, keeps your mind entranced
He could be a silence in this mayhem, but then again
He'll never love you like I can, can, can

Why are you looking down on the wrong road
Mine is the heart, and the soul of this song
There may be lovers who hold out their hands but
He'll never love you like I can, can, can
He'll never love you like I can, can, can

He'll never love you like I can, can, can

We both have demons, that we can't stand
I love your demons, like devils can
If you're still seeking an honest man
Stop deceiving, Lord, please
Why are you looking down on the wrong road
Mine is the heart, and the soul of this song
There may be lovers who hold out their hands but
He'll never love you like I can, can, can
He'll never love you like I can, can, can
He'll never love you like I can, can, can",Pop
Check,Young Thug,"I can see that bullshit from a mile away
You can stack my money about a mile away
I got three white bitches like it's powder day
Mink coat with the rolls like a Shar Pei
And all my bitches sexy, call them Barbies
She lookin' back like I'm flexin', baby no way
And lately I've been on that D'usse
I got me a check, I got a check
Y'all, I done got me a check, I got a check
Y'all, I done got me a check, I got a check

Y'all, I done got me a check, I got a check
Money on my mind, I got money on my brain
Money in my pants, I got money, I call change
20, 50, 100, 5, all the millions made
Big hundred dollar, screamin' free Gucci Mane
If I need some racks I'mma flip me some packs
I talk like I want and she don't say nothin' back

If cops pull up I put that crack in my crack

Or I put that brack in my brack
Call little shawty, made her fuck on my brodie
If you don't owe me bitch still act like you owe me
I promise I won't ever quit bitch, I'm Kobe
And I wear that white, you can snow me
Stoner Young Thugger
I whip it that bitch yeah she know me Young Thugger
Yeah, she stuntin' like butter
The bitch from Chicago, I call her young Cutler
Leave it to Beaver
I pull up in Bentleys with London, they all want to meet 'em
Yeah, they all wanna greet 'em
They pull down they pants and they all wanna eat 'em
No they won't tease on that dick
They won't read on that dick, they won't leash on that dick
No Felicia that dick, Mamacita that dick
They gone snitch on that dick
And she screamin' loud, she can't secret that dick
Mama a beast on that dick
If she bad, I'm gonna Four Season that bitch
Eat that lil bitch, I'mma feast that lil bitch
I got me a check, I got a check

Yall, I done got me a check, I got a check
Yall, I done got me a check, I got a check

Yall, I done got me a check, I got a check
Money on my mind, I got money on my brain
Money in my pants, I got money, I call change
20, 50, 100, 5, all the millions made
Big hundred dollar, screamin' free Gucci Mane

Bitch I'm a Migo, I play with kilo
When I put ice on, I am sub zero
All of my niggas, they hard, call 'em beetles

Niggas was fake so I kept me a Ruger and reagles
Droppin' the top on the Bentley, I'm with the Birdman, yeah the eagle
Geeked out my mind, man I'm tripping out
I don't know none of these people
Hey my little shawty, go get me a four and bring back me a liter
Yes, I got drugs, I'm not worried about that

They know they can get wet and I swear
I got me a check, I got a check
Yall, I done got me a check, I got a check
Yall, I done got me a check, I got a check
Yall, I done got me a check, I got a check
Money on my mind, I got money on my brain
Money in my pants, I got money, I call change
20, 50, 100, 5, all the millions made
Big hundred dollar, screamin' free Gucci Mane",Hip-Hop/Rap
Cool For The Summer,Demi Lovato,"Tell me what you want
What you like
It's okay
I'm a little curious too
Tell me if it's wrong, if it's right
I don't care
I can keep a secret, can you?

Got my mind on your body and your body on my mind
Got a taste for the cherry, I just need to take a bite
Don't tell your mother
Kiss one another
Die for each other
We're cool for the summer
(Ha)

(Ooh, Ooh)
Take me down into your paradise
Don't be scared, cause I'm your body type
Just something that we wanna try
Cause you and I
We're cool for the summer

Tell me if I won
If I did, what's my prize?
I just wanna play with you too
Even if they judge, fuck it, I'll do the time
I just wanna have some fun with you

Got my mind on your body and your body on my mind
Got a taste for the cherry, I just need to take a bite
Don't tell your mother
Kiss one another
Die for each other
We're cool for the summer
(Ha)

(Ooh, Ooh)
Take me down into your paradise
Don't be scared, cause I'm your body type
Just something that we wanna try
Cause you and I
We're cool for the summer
(Ha)
We're cool for the summer
We're cool for the summer

Shhhh... don't tell your mother
Got my mind on your body and your body on my mind
Got a taste for the cherry, I just need to take a bite
Take me down

Take me down into your paradise
(Done be scared) Don't be scared, cause I'm your body type
Just something that we wanna try (wanna try)
Cause you and I (you and I)
We're cool for the summer

(Take me down) We're cool for the summer
(Don't be scared) cause I'm your body type
(Just something) Just something that we wanna try
Cause you and I (you and I)
We're cool for the summer
(Ha) Ooh
We're cool for the summer",Pop
Love Is Your Name,Steven Tyler,"Send your kisses my way
Bring your sweet heart to me
I've been waiting for so long

Tell me all your stories
Leave some open for me
Write your name into this song

I walk through the fire
Run through the rain
I'll wait for forever
If love is your name

Catch your wind from heaven
Send them while you're sleeping
Wake me with the morning sun
I'll dream of you until you come

I walk through the fire
Run through the rain
I'll wait for forever
If love is your name

Valentines keep knocking
My heart keeps on walking
Darling I'll hold on for you
For You, for you

I'll walk through the fire
I'll run through the rain
I'll wait for forever
If love is your name

If love is your name
If love is your name",Country
Lord Knows  ,Meek Mill,"All I wanted was a new Mercedes
Bending off the corner whipping out the lot, I got it
Women love me but the niggas hate it
But how can I lose when I came from the bottom
Lord knows, nigga lord knows, nigga lord knows, nigga lord knows
Nigga lord knows, nigga lord knows, nigga lord knows
Nigga lord knows, nigga lord knows, nigga lord knows

Lord knows I'm filthy rich
All this ice is like 50 bricks
Rap niggas throwing hissy fits
I give my bitch a stack just for a Christmas gift
My bitch so bad she on my Christmas list
Remember I prayed I really wished for this
To get the crib with the maid and with the picket fence
I with some niggas that remember we took some risks for this
I'm talking risky business flick the wrist
Lord knows that I repent for this
But Lord knows that if I get penned for this
I prolly won't get home until I'm 56
They said I'm the Messiah, you rappers is liars
I sign up at church just to rap at the choir
They spit my new verse at your wake while you're lying
The middle of the church at your wake, no I'm lying
I just came from jail, ain't do no crying
They put me through hell, sharpened my iron
I did my push-ups and roared with the lions
Like hold up, from balling I'm tired
I'm back in this bitch and I'm back on my shit
Man they tell me be humble I'm cocky as hell
Shout out my bitches that answered my calls
When I called to collect cause it got me through hell
Shout out that judge that denied me my bail
It made me smarter and made me go harder
They locked me up and slowed my album up but I did not give up
Cause I knew I would prevail
Came in the game Philly as shit
Look at these rappers they silly as shit
I do not know why they be gassing these suckers
But fuck 'em because I am not feeling their shit
Difference between me and most of these rappers
I'm talking about work that I really put in
Talking about pistols I put on my hip
And I'm talking about foreigns I really could whip
That I really done drove
Really was froze in my hood and these bitches I really did hit
Really was chose came up from nothing
And now they like how he make millions so quick
I'm in the back and it feel like a sofa
I done seen bitches I'm fuckin' on Oprah
In my new mansion I feel like I'm Sosa
A brick on the table ain't sniffing no coca

No way

All I wanted was a new Mercedes
Bending off the corner, whipping out the lot, I got it
Women love me but the niggas hate it
But how can I lose when I came from the bottom?
Lord knows, nigga lord knows, nigga lord knows, nigga lord knows

Nigga lord knows, nigga lord knows, nigga lord knows
Nigga lord knows, nigga lord knows, nigga lord knows

Niggas can't see me with binoculars on
Back of the Maybach, shottas on
And all my niggas keep choppers on
Don't reach round me that's a chopper zone
Every time you be on count, what the topic on?
250 thou what I dropped it on
See y'all think it's a game 'til Fox be on
Seeing then momma picking out boxes for 'em
I want everything got my own boxers on
Own headphones to get my popping on
I got my own Pumas that I designed 'em for 'em
Steady moving on these niggas get my boxing on
All I ever hear from niggas what they prolly doing
But they be really talkin' 'bout what I be doing
All black Rottweiler that Givenchy on
Drop top Rolls Royce but the top is on
And the windows down like see y'all later
Mirror tint on that bitch so you could see y'all hating
Champagne cork pop like we all made it
Ya'll looking from the sideline we all hate it
Money don't make it real
Don't give a fuck if its 80 mil, pussy
And just cause you got a Bentley
That Bentley won't make you trill, pussy
Still hating me from my city
I'm thinking is they for real, pussies
Cause all I got to say is kill
They'll come in like Navy Seals
That's word to my momma, I promise I ain't doing no block
And we shoot at you robbers and kill all you fuck niggas talking
Lately I've been on this money
Don't run it back up just to come and put you in a coffin
I heard you said you was running this city

I seen you in traffic and you was just walking
Niggas be popping that shit like they with it
When niggas start hitting all you did was talk it, you pussy

All I wanted was a new Mercedes
Bending off the corner, whipping out the lot, I got it
Women love me but the niggas hate it
But how can I lose when I came from the bottom?
Lord knows, nigga lord knows, nigga lord knows, nigga lord knows
Nigga lord knows, nigga lord knows, nigga lord knows
Nigga lord knows, nigga lord knows, nigga lord knows",Hip-Hop/Rap
Ex's & Oh's,Elle King,"Well, I had me a boy, turned him into a man
I showed him all the things that he didn't understand
Whoa, and then I let him go

Now, there's one in California who's been cursing my name
'Cause I found me a better lover in the UK
Hey, hey, until I made my getaway

One, two, three, they gonna run back to me
'Cause I'm the best baby that they never gotta keep
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em all
They won't let go
Ex's and oh's

I had a summer lover down in New Orleans
Kept him warm in the winter, left him frozen in the spring
My, my, how the seasons go by

I get high, and I love to get low
So the hearts keep breaking, and the heads just roll
You know that's how the story goes

One, two, three, they gonna run back to me
'Cause I'm the best baby that they never gotta keep
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em all
They won't let go

My ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em all
They won't let go
Ex's and oh's

One, two, three, they gonna run back to me
Climbing over mountains and a-sailing over seas
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

My ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em all
They won't let go

Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em all
They won't let go
Ex's and oh's",Alternative
Break Up With Him,Old Dominion,"Hey girl, what's up?
I know it's late, but I knew you'd pick it up
Naw, I ain't drunk
Okay, maybe I do have a little buzz but
That song came on and I just thought what harm could come from one little call?
I know you say you're taken, but I say girl you're taking too long

Tell him that it's over
Then bring it on over
Stringing him along any longer girl, it's just wasting precious time
Girl, you know it can't wait
Rip it off just like a band-aid
The way you look at me, girl, you can't pretend
I know you ain't in love with him, break up with him

I know, you don't wanna break his heart, but that ain't no good reason to be keeping us apart, look
just tell him, it's you, it ain't him
and maybe you can lie to him and say you'll still be friends
Whatever you got to say to get through to him that you ain't in love
C'mon you can't deny that you and I kinda fit like a glove

So tell him that it's over
Then bring it on over
Stringing him along any longer girl, it's just wasting precious time
Girl, you know it can't wait
Rip it off just like a band-aid
It ain't my business to be all up in, but I know you ain't in love with him,
break up with him

I know that you so done with him, break up with him, break up with him
You would've hung up by now if you weren't thinking it too
No pressure, whatever, just do what you gotta do, but if I was you
I'd tell him that it's over
Then bring it on over
Stringing him along any longer girl, it's just wasting precious time
Girl, you know it can't wait
Just rip it off like a band-aid
Yeah, I know I said it, but I'll say it again, I know you ain't in love with him
break up with him
The way you look at me, girl, you can't pretend
I know you ain't in love with him, break up with him
Just break up with him",Country
Should've Been Us,Tori Kelly,"Walk around with my head down
But I can't hide with these high heels on
Downtown in the thick crowd
But it's just you that my mind is on

Dressed up, got my heart messed up
You got yours and I got mine
It's unfair that I still care
And I wonder where you are tonight

Thinkin' it could be different, maybe we missed it
Thinkin' it could be different
It could, it could

It should've been us
Should've been a fire, should've been the perfect storm
It should've been us
Could've been the real thing, now we'll never know for sure

Ooh we were crazy, but amazing
Baby, we both know
It should've been us, us
It, it, it should've been us

Back and forth like a tug o' war
What's it all for? Do I want it back?
I still got a little flame for ya
Even though you drove me mad

Now and then, I pretend
That it's you when I close my eyes
You got yours, I got mine
But I wonder where you are tonight

It should've been us
Should've been a fire, should've been the perfect storm
It should've been us
Could've been the real thing, now we'll never know for sure

We were crazy, but amazing
Baby, we both know
It should've been us, us
It, it, it should've been us

It should've been us

It should've been us
It, it, it should've been us

Thinkin' it could be different, maybe we missed it
Thinkin' it could be different
It could, it could

Oh it should've been us
Should've been a fire, should've been the perfect storm
It should've been us
Could've been the real thing, now we'll never know for sure

Ooh, we were crazy, but amazing
Baby, we both know
It should've been us, us
It, it, it should've been us

It should've been us

It should've been us
It, it, it should've been us

It should've been us

You know it should've been us
It should've been us
It, it, it should've been us",Pop
Fly,Maddie & Tae,"Baby blue staring in the window pane
Just counting drops of rain
Wondering if she's got the guts to take it
Running down her dreams in a dirty dress
Now her heart's a mess
Praying she will find a way to make it

So keep on climbing though the ground might shake
Just keep on reaching though the limb might brake
We've come this far, don't you be scared now
Cause you can't learn to fly

On the way down
Searching for the sun in the night even like a lonely string of lights

That'll burn just long enough for you to see it

Road's been long and lonely and you feel like giving up
There's more to this than just the breath your breathing
So keep on climbing though the ground might shake
Just keep on reaching though the limb might brake
We've come this far, don't you be scared now
Cause you can't learn to fly

On the way down
On the way down

You won't forget the heavy steps you took to let it go
Close your eyes, count to ten, hold your breath and fly
Keep on climbing though the ground might shake
Just keep on reaching though the limb might brake
We've come this far, don't you be scared now
Cause you can't learn to fly
On the way down
Flyyyyyyyyy
Flyyyyyyyyy",Country
How Deep Is Your Love,Calvin Harris & Disciples,"I want you to breathe me in
Let me be your air

Let me roam your body freely
No inhibition, no fear
How deep is your love?

Is it like the ocean?

What devotion? Are you?
How deep is your love?
Is it like nirvana?
Hit me harder, again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer, again
How deep is your love?

How deep is your love?

Open up my eyes and

Tell me who I am

Let me in on all your secrets
No inhibition, no sin
How deep is your love?
Is it like the ocean?

What devotion? Are you?
How deep is your love?
Is it like nirvana?
Hit me harder, again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer, again
How deep is your love?
How deep is your love?
How deep is your love?
So tell me how deep is your love could go deeper
So tell me how deep is your love could go deep
So tell me how deep is your love could be go deeper
So tell me how deep is your love could go deep
(How deep is your love?)
So tell me how deep is your love could be go deeper
So tell me how deep is your love could go deep
(How deep is your love?)
So tell me how deep is your love could be deeper
(Pull me closer, again)
So tell me how deep is your love could go deep
How deep is your love?
How deep is your love?
How deep is your love?
So tell me how deep is your love could be go deeper
So tell me how deep is your love could go deep
(How deep is your love?)
So tell me how deep is your love could be go deeper
So tell me how deep is your love could go deep",Dance
Strip It Down,Luke Bryan,"Let it fade to black
Let me run my fingers down your back
Lets whisper, let's don't talk
Baby, leave my T-shirt in the hall

Like a needle finds a groove
Baby, we'll remember what to do
To drown out every distraction
It's time we made it happen

Strip it down, strip it down
Back to you and me like it used to be
When it was an old back road with an old school beat
Cowboy boots by your little bare feet
Let it out, tell me right now
Everything I need in them white cotton sheets
Dirty dance me slow in the summertime heat
Feel my belt turn loose from these old blue jeans
We both know that we lost it somehow
Let's get it found
Strip it down, down, down

I wanna drop this cell phone now
And let it shatter on the ground
They ain't holdin' nothin' these two hands
Until they're holding you again

Oh, strip it down, strip it down
Back to you and me like it used to be
When it was an old back road with an old school beat
Cowboy boots by your little bare feet
Let it out, tell me right now
Everything I need in them white cotton sheets
Dirty dance me slow in the summertime heat
Feel my belt turn loose from these old blue jeans
We both know that we lost it somehow
Let's get it found
Strip it down, down, down
Strip it down, down, down

I don't wanna let you go
No, not tonight
I just wanna love you so bad, baby
So lets close our eyes

And strip it down, strip it down
Back to you and me like it used to be
When it was an old back road with an old school beat
Cowboy boots by your little bare feet
Let it out, tell me right now
Everything I need in them white cotton sheets
Dirty dance me slow in the summertime heat
Feel my belt turn loose from these old blue jeans
We both know that we lost it somehow
Let's get it found
Strip it down, down, down
Strip it down, down, down
Strip it down, down, down",Country
Blow A Bag  ,Future,"Yeah
Young Metro, Young Metro, Young Metro
Young Metro, Young Metro, Young Metro
I woke up like fucking up this paper
Freebandz, Freebandz

I blow a bag today, I don't do nothin' fugazi
I blow a bag today, I walk in the mall and go crazy

I blow a bag today, I bought a whip on 'em babe
I blow a bag today, hop out the whip on 'em babe
I blow a bag today, I blow a bag today
I blow a bag today, shawty gon' fuck me so crazy
I blow a bag today, I blow a bag today
I blow a bag today, I don't do nothin' fugazi

I had a bag today, I blow the bag today
I had to grab the Wraith, I had to grab the Wraith
I had to change the safe, I had to change my bitch
Money'll change a nigga, the fame'll change a bitch
I know I came from poverty, I got my name from poverty
I know for sure, for sure
If my Granddad was livin', I know he'd be proud of me
I know for sure, for sure
If Snupe was livin', I know he'll be proud of me
I know for sure, for sure
If Lonzo was livin', he never would've doubted me
I know for sure, for sure
I live with these diamonds, just check out my clarity
Gotta just check out these clarity
I guess I just feel like a parachute
I pull up right now and embarrass you
I sold the crack on my avenue

Only the strong survive
I'm just enjoying my life

I blow a bag today, I don't do nothin' fugazi
I blow a bag today, I walk in the mall and go crazy
I blow a bag today, I bought a whip on 'em babe
I blow a bag today, hop out the whip on 'em babe
I blow a bag today, I blow a bag today

I blow a bag today, shawty gon' fuck me so crazy
I blow a bag today, I blow a bag today
I blow a bag today, I don't do nothin' fugazi

I ran it up with the same niggas
Get that money and stay with the same niggas
I know that money can change niggas
They don't look at you like you the same nigga
I just hope I can remain humble
Hop out a Ghost in the jungle, I did it
Sell out of dope at the apartments, I did it
I'm 'bout to cut off some niggas I know that ain't wit me
Runnin' with niggas
That wanna see niggas that get it and niggas to strive
And the real niggas is all they come across yeah
I know either way it goes, Sonny gon' be there

I know either way it goes, Bubba gon' be there (Young Metro!)
Even when a nigga was broke, Scooter was always there
I be pourin' up this 4, they thought we wouldn't be here
I told you come to town, we have to persevere
I knew there'd come a time when we'd all be here

I blow a bag today, I don't do nothin' fugazi
I blow a bag today, walk in the mall and go crazy

I blow a bag today, hop out the whip on 'em babe
I blow a bag today, I bought a whip on 'em babe
I blow a bag today, I blow a bag today
I blow a bag today, shawty gon' fuck me so crazy
I blow a bag today, I blow a bag today
I blow a bag today, I don't do nothin' fugazi

Future Hendrix
It's red bottoms when you walk to me
Come here and talk to me
You gon' make me throw the racks on you baby, aye",Hip-Hop/Rap
Save It For A Rainy Day,Kenny Chesney,"It's no secret that lately there ain't no escape
And that I've been waking up alone
Just me and the TV and a sinking feeling
That you ain't ever coming home

But today,
The tears ain't gonna hit the floor
Cause the boat's in the bay
And it's calling my name
So I'm heading on out the door

Cause the sun's too bright,
The sky's too blue
Beer's too cold to be thinking about you
Gonna take this heartbreak and tuck it away
Save it for a rainy day

When I turned the ignition
I knew I'd be missing
The feel of the wind on my face
I was stuck in a habit

Wondering what happened
Two days of taking all the blame
Got a drink, or two,
That's as fool proof as what it will be
It's a beautiful world with a beautiful girl
Kind of making eyes at me

Cause the sun's too bright,
The sky's too blue
Beer's too cold to be thinking about you
Gonna take this heartbreak and tuck it away
Save it for a rainy day

Yeah, the music's too good,
My friends are all out
And they're all too high to be bringing them down
If they ask about you
I've got nothing to say
I'll save it for a rainy day

They'll be plenty of time for ones and why's
And how'd I let you get away
But the lying in bed all stuck in my head
Is just gonna have to wait

Cause the sun's too bright,
The sky's too blue
Beer's too cold to be thinking about you
Gonna take this heartbreak and tuck it away
Save it for a rainy day

Yeah, the music's too good,
My friends are all out
And they're all too high to be bringing them down
If they ask about you
I've got nothing to say
I'll save it for a rainy day

Gonna take this heartbreak and tuck it away
Save it for a rainy day
Save it for a rainy day",Country
Dance Like We're Making Love,Ciara,"Sweat dripping from my body, we both at this party,
So come and show me your moves, I got some things I can teach you too
If you wanna see, oh oh
You say you need a shot of the Henee
Then you're ready
Do what you need to do
Cause I'll be waiting for you
It's about to get hot and heavy, oh oh

It's really late
You're getting closer and the lights off
Your body is in sync to the beat of my heart
And I can feel your nature rising wild and wild on you

Let's dance like we're making love
Making love
Let's dance like we're making love
Making love
Let's dance like we're making love

If you're down just maybe
We dance like we're making babies
As soon as our song comes on
Cause boy we got all night long
So if you're ready
I'm ready to get it
Come on
I see a little faded
You anna get crazy out on this floor
I hope you're sure this is what you want
Cause once I'm turned, you can't turn me off

It's really late
You're getting closer and the lights off
Your body is in sync to the beat of my heart
And I can feel your nature rising wild and wild on you

Let's dance like we're making love
Making love
Let's dance like we're making love
Making love
Let's dance like we're making love

Off the wall
Body to body
You and I
And then out through the night baby
Closer than before
Dance like no one's watching
You and I tonight
Be the time of your life baby

Oh oh

Let's dance like we're making love
Making love
Let's dance like we're making love
Making love
Let's dance like we're making love",Pop
Fire N Gold Bea,Miller,"Like an astronaut that's scared of heights
With a heart that's beating at the speed of light
You've been waiting for this feeling all your life
Sometimes it's just hard to realize

When you're stuck in a moment
And your spark has been stolen
This is our time to own it
So own it

Baby we were born with
Fire n gold in our eyes, eyes
With fire n gold in our eyes, eyes
Got lightning in a bottle
Hands on the throttle
Even in the dust we shine
With fire n gold in our eyes, eyes

There is something different about you and I (about you and I)
And I feel like I have known you my whole life
There is beauty behind every tear you've cried
Sometimes it's just hard to realize

When you're stuck in a moment
And your spark has been stolen
This is our time to own it
So own it

Baby we were born with
Fire n gold in our eyes, eyes
With fire n gold in our eyes, eyes
Got lightning in a bottle
Hands on the throttle
Even in the dust we shine
With fire n gold in our eyes, eyes

There is love inside this madness
We are walking on the moon
Though I don't believe in magic
I believe in me and you
I believe in me and you
I believe in me and you
Baby we were born with
Fire n gold in our eyes, eyes
With fire n gold in our eyes, eyes
Got lightning in a bottle
Hands on the throttle
Even in the dust we shine
With fire n gold in our eyes, yeah yeah, yeahhh, whoooo",Pop
Cheyenne,Jason Derulo,"I'm a little unsure how it got so complicated
If I let go I know I'll regret it
Every heart that I held before
I was sure to break it
I don't know what you did, but
I just can't stop thinking 'bout you every day
No, I can't stop now

Look what we started, baby
You're not what I expected
'Cause all I ever wanted was some fun
Look what we started, baby
I used to look for exits
'Cause all I ever wanted was some fun

I never meant to fall in love
I never meant to fall in lo-ove
I never meant to fall in love
I never meant to fall in lo-o-ove

Cheyenne
Got the table set for two
Guess you couldn't make it
Thought I kissed your lips again
I was dreaming
I still believe that night we shared was something sacred
I try to clear my head, but
I just can't stop thinking 'bout you every day
No, I can't stop now

Look what we started, baby
You're not what I expected
'Cause all I ever wanted was some fun
Look what we started, baby
I used to look for exits
'Cause all I ever wanted was some fun

I never meant to fall in love
I never meant to fall in lo-ove
I never meant to fall in love
I never meant to fall in lo-o-ove

Cheyenne, Cheyenne
Cheyenne, Cheyenne

No I just can't stop thinking 'bout you every day
No, I can't stop now

Look what we started, baby
You're not what I expected
'Cause all I ever wanted was some fun
Look what we started, baby
I used to look for exits
'Cause all I ever wanted was some fun
I never meant to fall in love
(Cheyenne)
I never meant to fall in lo-ove
(Cheyenne)
I never meant to fall in love
(Cheyenne)
I never meant to fall in lo-o-ove
(Cheyenne)

I never meant to fall in love
I never meant to fall in lo-ove
I never meant to fall in love
I never meant to fall in lo-o-ove

Cheyenne...",Pop
Drag Me Down,One Direction,"I've got fire for a heart
I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul
And baby, you're a boat
Baby, you're my only reason

If I didn't have you, there would be nothing left
The shell of a man who could never be his best
If I didn't have you, I'd never see the sun
You taught me how to be someone, yeah
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down

I've got fire for a heart
I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul
And baby, you're a boat
Baby, you're my only reason

If I didn't have you, there would be nothing left
The shell of a man who could never be his best
If I didn't have you, I'd never see the sun
You taught me how to be someone, yeah

All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me

All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down",Pop
Back To Back,Drake,"Oh man, oh man, oh man

Not again
Yeah, I learned the game from William Wesley
You can never check me
Back to back for the niggas that didn't get the message
Back to back like I'm on the cover of Lethal Weapon
Back to back like I'm Jordan '96, '97
Whoa, very important and very pretentious
When I look back I might be mad that I gave this attention
Yeah, but it's weighin' heavy on my conscience
Yeah, and fuck, you left a boy no options
I wanna see my niggas go insane
You gon' make me step out of my fuckin' frame
You gon' make me buy bottles for Charlamagne
You gon' make me go out of my fuckin' way
I waited four days, nigga, where y'all at?
I drove here in the Wraith playin' AR-AB
I'm not sure what it was that really made y'all mad
But I guess this is what I gotta do to make y'all rap
I mean woah, can't fool the city, man, they know what's up
Second floor Tootsies, gettin' shoulder rubs
This for y'all to think that I don't write enough
They just mad cause I got the midas touch
You love her, then you gotta give the world to her
Is that a world tour or your girl's tour?
I know that you gotta be a thug for her
This ain't what she meant when she told you to open up more
Yeah, trigger fingers turn to twitter fingers
Yeah, you gettin' bodied by a singin' nigga
I'm not the type of nigga that'll type to niggas
And shout-out to all my boss bitches wife-in niggas
Make sure you hit him with the prenup
Then tell that man to ease up
I did another one, I did another one
You still ain't did shit about the other one
I got the drink in me goin' back to back
Yeah, goin' back to back
I got the drink in me goin' back to back
Yeah, I'm goin' back to back
I don't wanna hear about this ever again
Not even when she tell 'em that they better as friends
Not even when you sayin', ""Drizzy, tell 'em again""
I been puttin' on a show, it was a sell out event
Oh, you need better seatin'
I didn't wanna do it, gave me every reason
The point I'm tryna make is I don't ever need 'em
Seen what you'd do for fame or what you'd do for freedom
Please, check 'em for a wire or a earpiece
Please, please do not let these niggas near me
Please, think before you come for the great one
Please, who's a real nigga and who ain't one?
Please, somebody stop me
I'm talkin' bousy and gwanin wassy
I got the fest in five days and it's my shit
Soon as a nigga hit the stage, they gon'
They gon' ask if I can play this shit back to back
Yeah, they want it back to back
They gon' ask if I can play this shit back to back
I took a break from Views, now it's back to that, nigga",Hip-Hop/Rap
Hotline Bling,Drake,"You used to call me on my
You used to, you used to
Yeah

You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

Ever since I left the city, you
Got a reputation for yourself now
Everybody knows and I feel left out
Girl you got me down, you got me stressed out
Cause ever since I left the city, you
Started wearing less and goin' out more
Glasses of champagne out on the dance floor
Hangin' with some girls I've never seen before

You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

Ever since I left the city, you, you, you
You and me, we just don't get along
You make me feel like I did you wrong
Going places where you don't belong
Ever since I left the city, you
You got exactly what you asked for
Running out of pages in your passport
Hanging with some girls I've never seen before

You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

These days, all I do is
Wonder if you're bendin' over backwards for someone else
Wonder if you're rolling up a Backwoods for someone else
Doing things I taught you, gettin' nasty for someone else
You don't need no one else
You don't need nobody else, no
Why you never alone
Why you always touching road
Used to always stay at home, be a good girl
You was in the zone, yeah
You should just be yourself
Right now, you're someone else

You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

Ever since I left the city...",Hip-Hop/Rap
