Charged Up  ,Drake,"I'm so sorry
Did you hope I was crying?
It was rough without you
It was rough without you

I did some charity today for the kids
But I'm used to it 'cause all y'all charity cases
All y'all stare in my face in hopes you could be the replacement
Niggas is snitchin' on us without no interrogation
I stay silent 'cause we at war and I'm very patient
Six God is watchin', I just hope you're prepared to face him
I'm charged up, I'm charged up

Wow, I'm honored that you think this is staged
I'm flattered man, in fact, I'm amazed
The perfect start to the summer, man, this shit is a doozy
This shit a twist in the movie, but don't jump to conclusions
You boys are gettin' into your feelings on me
You should embrace it, this could be one of our realest moments
Okay, the flow start to feel familiar, don't it?
Must I remind you that Jimmy got 20 million on it?
Need DJ Clue to drop a bomb on it
None of them want this shit more than I want it
I seen it all comin', knew they would push a button
East egg huntin', they gotta look for somethin'
Done doin' favors for people
'Cause it ain't like I need the money I make off a feature
I see you niggas havin' trouble goin' gold
Turnin' into some so and so's that no one knows
But so it go
Come live all your dreams out at OVO
We gon' make sure you get your bread and you know the ropes
I get a ring and I bring it home like I'm Cory Joe
No woman ever had me star struck
Or was able to tell me to get my bars up
I'm charged up
Oh no we eatin', niggas ain't about to starve us
Nah, niggas ain't about to starve us
I'm charged up

I bought my niggas rollies off of Thank Me Later
While these boys was stanky leggin'
Trust me this information is vital
I'm tryin' to take the high road
I still got love for my idols
I got me a deal with Apple and I still feel entitled
Rumor has it, there's somethin' that only I know
Rumor has it, I steer the ship with my eyes closed
Rumor has it, I either fucked her or never could
But rumor has it, hasn't done you niggas any good
It's sound, sound, sound 'til the day I die
We goin' live to keep this shit alive
Cops are killin' people with they arms up
And your main focus is tryna harm us?
And you think you 'bout to starve us?
Niggas ain't about to starve us
Nah, I'm charged up

Have you seen me?
I'm doing so good
Every time we meet
Oh, I'm so sorry",Hip-Hop/Rap
Let Me See Ya Girl  ,Cole Swindell,"Yeah you got every guy in here
Spinnin' around spillin' their beer
I bet you came out to have a good time
So what you say you leave your friends with mine?
Yeah, they'll be alright, I just wanna see ya shine

Girl you're tearin' that dance floor up
Let me see ya do it in the bed of my truck
You sure know how to shake it alright
Let me see ya do it in the Tennessee moonlight
Woah, baby lets go down a little road nobody else knows
Just me and you parked on the edge of the world
That's how I wanna see ya girl

Yeah, let me see ya girl

Whatcha think about takin' that chance
Takin' the ride, takin' my hand
Kickin' this crowd, ditchin' this club
This nights been waitin' on us

Make your best moves
Yeah 'til I get us where we're gettin' to

Girl you're tearin' that dance floor up
Let me see you do it in the bed of my truck
You sure know how to shake it alright
Let me see ya do it in the Tennessee moonlight
Woah, baby lets go down a little road nobody else knows
Just me and you parked on the edge of the world
That's how I wanna see ya girl

I can see you gettin' my tailgate rockin'
Movin' your hips like wind moves cotton
You can get the whole wide country side hoppin'

Bring the beat back, oh come on with me girl

Girl you're tearin' that dance floor up
Let me see ya do it in the bed of my truck
You sure know how to shake it alright
Let me see ya do it in the Tennessee moonlight
Woah, baby lets go down a little road nobody else knows
Just me and you parked on the edge of the world
That's how I wanna see ya girl
Yeah, let me see ya girl
Come on, come on, come on let me see ya girl",Country
Here ,Alessia Cara,"I guess for now you've got the last laugh

I'm sorry if I seem uninterested
Or I'm not listening, or I'm indifferent
Truly I ain't got no business here
But since my friends are here
I just came to kick it
But really I would rather be at home all by myself
Not in this room with people who don't even care about my well being
I don't dance, don't ask
I don't need a boyfriend
So you can go back, please enjoy your party
I'll be here

Somewhere in the corner under clouds of marijuana
with this boy who's hollerin' and I can hardly hear
over this music I don't listen to
And I don't wanna get with you

So tell my friends that I'll be over here
Oh oh oh here, oh oh oh here
Oh oh oh I asked myself, ""What am I doin' here?""
Oh oh oh here, oh oh oh here
And I can't wait 'til we can break up out of here

Excuse me if I seem a little unimpressed with this
An antisocial pessimist
But usually I don't mess with this
And I know you mean only the best and your
Intentions aren't to bother me, but honestly I'd rather be

Somewhere with my people, we can kick it and just listen to
Some music with a message
(Like we usually do)

And we'll discuss our big dreams, how we plan to take over the planet
So pardon my manners

I hope you'll understand that I'll be here
Not there in the kitchen
With the girl who's always gossipin' about her friends
Oh tell them I'll be here
Right next to the boy who's throwin' up
'Cause he can't take what's in his cup no more

Oh God why am I here?
Oh oh oh here, oh oh oh here
Oh oh oh I asked myself, ""What am I doin' here?""

Oh oh oh here, oh oh oh here
And I can't wait 'til we can break up out of here
Hours later congregatin' next to the refrigerator
Some girl's talkin' 'bout a hater, she ain't got none
How did it ever come to this?
I should've never come to this
So holla at me, I'll be in the car when you're done
I'm stand-offish, don't want what you're offerin'
And I'm done talkin', awfully sad it had to be that way
So tell my people when they're ready that I'm ready
And I'm standin' by the TV with my beanie low
Yo, I'll be over here
Oh oh oh here, oh oh oh here
Oh oh oh I asked myself, ""What am I doin' here?""
Oh oh oh here, oh oh oh here
And I can't wait 'til we can break up out of here
(Oh oh, oh oh)",Pop
If Only,Dove Cameron,"A million thoughts in my head
Should I let my heart keep listening?
I know It's time
To say Goodbye
So hard to let go

If Only(reprise)
By: Dove Cameron",Soundtrack
Again,Fetty Wap,"Yeah, baby
Ayy

I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
I cannot see myself without you
We call them fans though, girl you know how we do
I go out of my way to please you
I go out of my way to see you

And I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
But I cannot see myself without you
We call them fans though, girl you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you

Baby, can you understand I'm a young nigga living?
Coming from the trap, all a nigga know is get it
I ain't chasing no pussy, girl I'm talking 'bout the digits
Big bank rolls in my pockets, all fifties

Turned a little check, then, I showed you I could triple it
Baby, it's Zoovier, only want you
I don't give a fuck who cares, tats on my face
She don't give a fuck who stares, looking too good
Get you fucked on sight
I'm tryna finish this who I started with

I'm tryna spend it all who I got it with
She my trap queen, let her hit the bando, ayy
We be counting up, watch how far them bands go
Hop out my Bimmer, she jump out the Lambo', ayy
Roll them bands up, smooth how the wind go, ayy
Dumping wood guts all out the window, ayy

Married to the money, I ain't never let it go, ayy
Baby, it's ZooWap from the bando, ayy
Dumping wood guts all out the window, ayy
Married to the money, I ain't never let it go, ayy
Baby, it's ZooWap from the fucking bando

I want you to be mine again, baby (ayy, yeah, baby)
I know (ayy) my lifestyle is (ayy) driving you crazy (yeah, baby)
I cannot see myself without you (ayy)
We call them fans, though, girl, you know (baby) how we do
I go out of my way to please you (baby)
I go out of my way to see you (baby)

And I want you to be mine again, baby, ayy (yeah, baby)
I know my lifestyle is driving you crazy, ayy (yeah, baby)
But, I cannot see myself without you
We call them fans though, girl you know how we do
I go out of my way to please you
I go out of the way to see you (yeah)
I ain't playing no games, I need you

I hope you know I need you, ay, yeah, baby
I get up on my knees too, ay, yeah, baby
Do anything to please you, ay, yeah, baby
Top down when we breeze through, ay, yeah baby
Know they call me Zoovier (Zoovier)
We living like a movie (Zoovier)
And all the bands down to going up, girl, you know we ran through it

I need you baby, I ain't afraid admit it
Girl, I need you baby, girl tell me if you with it
Yeah, baby, all the bands I'ma spend it
Big ZooWap to the finish
When I come through, they screaming out
Zoovier, baby scream it loud

I want you to be mine again, baby, ayy (I want you to be mine)
I know my lifestyle is driving you crazy, ayy (baby)
I cannot see myself without you (ay)
We call them fans though, girl you know how we do (we do)
I go out of my way to please you
I go out of my way to see you

And I want you to be mine again, baby, ayy (I want you to be mine)
I know my lifestyle is driving you crazy, ayy
But I cannot see myself without you
We call them fans though, girl you know how we do
I go out of my way to please you (ayy)
I go out of the way to see you
I ain't playing no games, I need you

And I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
But I cannot see myself without you
We call them fans though, girl you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you",Hip-Hop/Rap
High By The Beach,Lana Del Rey,"Boy, look at you looking at me
I know you know how I feel
Lovin' you is hard, bein' here's harder
You take the wheel
I don't wanna do this anymore
It's so surreal, I can't survive
If this is all that's real

All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by, baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me
'Cause I know that
All I wanted to do was get high by the beach
Get high baby, baby, bye bye

Boy, look at you lookin' at me
I know you don't understand
You could be a bad motherfucker
But that don't make you a man
Now you're just another one of my problems
Because you got out of hand
We won't survive
We're sinkin' into the sand

All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by, baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me
'Cause I know that
All I wanted to do was get high by the beach
Get high baby, baby, bye bye

Lights, camera, acción
I'll do it on my own
Don't need your money, money
To get me what I want
Lights, camera, acción
I'll do it on my own
Don't need your money, money
To get me what I want

All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by, baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me
'Cause I know that
All I wanted to do was get high by the beach
Get high baby, baby, bye bye

High-igh-igh-igh-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh-igh-igh

Anyone can start again
Not through love but through revenge
Through the fire, we're born again
Peace by vengeance brings the end
(High-igh-igh-igh)",Alternative
Love Myself,Hailee Steinfeld,"When I get chills at night
I feel it deep inside without you, yeah
Know how to satisfy
Keeping that tempo right without you, yeah

Pictures in my mind on replay
I'm gonna touch the pain away
I know how to scream my own name

Scream my name

I love me!
Gonna love myself, no, I don't need anybody else
(Hey)
Gonna love myself, no, I don't need anybody else
I love me!
Can't help myself, no, I don't need anybody else
Anytime, day or night
I love me!
Gonna love myself, no, I don't need anybody else
(Hey)
Gonna love myself, no, I don't need anybody else
I love me!
Can't help myself, no, I don't need anybody else

Anytime that I like
I love me!
I'll take it nice and slow
Feeling good on my own without you, yeah

Got me speaking in tongues
The beautiful, it comes without you, yeah

I'm gonna put my body first

And love me so hard 'til it hurts
I know how to scream out the words
Scream the words
I love me!
Gonna love myself, no, I don't need anybody else
(Hey)
Gonna love myself, no, I don't need anybody else

I love me!
Can't help myself, no, I don't need anybody else
Anytime, day or night
I love me!
Gonna love myself, no, I don't need anybody else
(Hey)
Gonna love myself, no, I don't need anybody else

I love me!
Can't help myself, no, I don't need anybody else
Anytime that I like
I love me!
Ah, la la la, la la la la la

Ah, la la la, la la la la la
Ah, la la la, la la la la la

Anytime that I like
(I love)
I know how to scream my own name
Scream my name
I love me!

Gonna love myself, no, I don't need anybody else
(Hey)

Gonna love myself, no, I don't need anybody else
I love me!
Can't help myself, no, I don't need anybody else
Anytime, day or night
I love me!
Gonna love myself, no, I don't need anybody else
(Hey)
Gonna love myself, no, I don't need anybody else
I love me!
Can't help myself, no, I don't need anybody else
Anytime that I like
I love me!
Ah, la la la, la la la la la
Ah, la la la, la la la la la
Ah, la la la, la la la la la
Anytime that I like
I love me!",Pop
Nothin' Like You,Dan + Shay,"I remember when I first met you
Sipping coffee in a corner booth
You were twirling your hair
And I just had to stare
For a minute or two
I was laughing at your stack of books
Then you shot me that smile
Hey beautiful girl, in your own little world
And me in it

You got all of my attention
And you ain't even trying
Yeah, you're my kind of different
And I never seen nothin'

Nothin' like you
Shades on spinning in a summer rain
Dancing in the rain no music
Just the right kind of crazy, baby
Something about you
Rocking that rock 'n roll t-shirt
We're at a party dressed up
But you just doing your thing
Ain't nobody ever seen nothin' like you

When you're wearing them worn out jeans
Purple untied shoestrings
You're a light in the dark 
And you're stealing my heart like a gypsy

I love the way that you kiss me
In front of everybody
So baby come and kiss me
They ain't ever seen nothin'

Nothin' like you
Shades on spinning in a summer rain
Dancing in the rain no music
Just the right kind of crazy, baby
Something about you
Rocking that rock 'n roll t-shirt
We're at a party dressed up
But you just doing your thing
Ain't nobody ever seen nothin' like you, yeah

Nothin' like you
Shades on spinning in a summer rain
Dancing in the rain no music
Nothin' like you
Rocking that rock 'n roll t-shirt
We're at a party dressed up
But you just doing your thing
Ain't nobody ever seen nothin' like you, yeah

Never seen, never seen nothin' like you
Ain't never seen anything like you
Mmm
Never seen nothin' like you",Country
Gonna Wanna Tonight ,Chase Rice,"If you wanna climb a letter on a water tower
than we'll kick it with the stars for a couple of hours
If you wanna we're gonna get way up high
If you wanna dip your toes where waters stops
If you wanna then we're gonna have to give a try, that's right

If you gonna go out wait
where there ain't nobody around
And let your long hair get to falling down
And let your red lips leave
Their mark all over mine

If you wanna then we're gonna girl
I hope you're gonna wanna tonight
If you wanna then we're gonna girl
I hope you're gonna wanna all night

If you wanna catch a buzz and ride it till the morning
Let's get two plastic cups
and baby I'll get to pouring
It don't really matter if it's whisky or wine
it's fine

If you gonna go out wait
where there ain't nobody around
And let your long hair get to falling down
And let your red lips leave
Their mark all over mine

Fill up the night air with the radio
And put your hands whatever they wanna go
Yeah we're right here
Girl just close your eyes

If you wanna then we're gonna girl
I hope you're gonna wanna tonight
If you wanna then we're gonna girl
I hope you're gonna wanna all night

Gonna wanna get a little closer
Gonna wanna slide it on over
Gonna wanna

Gonna wanna go out
where there ain't nobody around
And let your long hair get to falling down
And let your red lips leave
Their mark all over mine

Come on
Fill up the night air with the radio
And put your hands whatever they wanna go
Yeah we're right here
Girl just close your eyes

If you wanna then we're gonna girl
I hope you're gonna wanna tonight
If you wanna then we're gonna girl
I hope you're gonna wanna all night

Gonna wanna get a little closer
Gonna wanna slide it on over
Gonna wanna
Ya gonna wanna tonight",Country
100 Grandkids,Mac Miller,"Hey
Hello
This is a revolution
Yo
As we proceed
Yeah

Made a promise to my momma
That I'll bless her with some grandkids, she can spoil 'em
Until then, I'm getting dollars, I'm just doing what I gotta
Can a man live? And it's all day (homie)
I'm a God, give the whole squad a job, get 'em all paid
Came a long way from all-state, yeah
Now we All-American (salute me, shoot me)
Shit we All-American (salute me, shoot me)

Swear to God I put the hero in heroin
These flows, kilos
I could sell snow to a ski slope
I could sell evil to the devil
Non-believers to a temple
Shit, I could sell water to a speedboat
And these eyes is iconic
I went pro, made profit
Now I keep some dead face in my pocket

Gettin' faded, I been stoned all week
But what's a God without a little OD? Just a G
Twisting my weed, easing my mind
Why you worry about me?
Stop tripping, I'm fine
Swear this bitch done lost it lately
You put the hoe in honest baby, so complicated

And I may be a little arrogant, I'm aware of it
I know (goddamn)
I got a problem, I'ma take care of it
Weight I'm carrying, gotta let it go
(It won't hold me down no more)

Made a promise to my momma
That I'll bless her with some grandkids, she can spoil 'em
Until then, I'm getting dollars, I'm just doing what I gotta
Can a man live? And it's all day (homie)
I'm a God, give the whole squad a job, get them all paid
Came a long way from all-state, yeah
Now we All-American (salute me, shoot me)
Shit we All-American (salute me, shoot me)

We ain't goin' nowhere
We ain't goin' nowhere
We can't be stopped now
'Cause this rap shit's for life

We ain't goin' nowhere
We ain't goin' nowhere
We can't be stopped now
'Cause this rap shit's for life

Back then I had a dream
I'd get this money, man
I know, my life would change
Just need a hundred grand

Back then I had a dream
I'd get this money, man
I know, my life would change
Just need a hundred grand

Yeah
Back when I first made a hundred grand
Yeah, back when I first made a-
Yeah
Back when I first made a hundred grand
Yeah

Yeah, back when I first made a hundred grand
Thought I was the shit (oh, you the shit?)
When I first made a hundred grand
Thought I was the king (oh, you a king?)
When I first made a hundred grand, couldn't tell me nothin' (I ain't sayin' nothin')
When I first made a hundred grand, made a hundred grand (let me get some money)

Yeah, okay, back then they used to call me little
But now I'm ridin' something clean in a coat made of armadillo
They haven't got the memo, they sayin' I'm the shit though
Tryna make it complicated when this shit is simple
Tell me what you wanna be, what your dreams is
A hundred G's in my jeans, I'm a genius

Sin every day, someone save me please
And get schooled, homie, change degrees
I'm the plug, what you need though? (What you need though?)
I'm goin' beast mode
I keep a freak, even when she underwater she can deep throat
(Wait what?)

I made a mil' before I pay the bill (okay)
'Cause fools worried about a wave, I'm a NAVY seal (okay)
Come with me, I can make your life change for real (woo)
Always had a dream of stuntin'
It ain't nothing unless we runnin' shit (woo)
Just a young motherfucker with a plan (with a plan)
Thought I was the man

Back when I first made a hundred grand
Thought I was the shit (oh, you the shit?)
When I first made a hundred grand
Thought I was the king (oh, you a king?)
When I first made a hundred grand, couldn't tell me nothin' (I ain't sayin' nothin')
When I first made a hundred grand, made a hundred grand (let me get some money)

(Time flies) Let me get some money
Let me, let me get some money
(Yeah, you know time flies) Malcolm, can we go to mall?
I just need some shoes and my nails (try to catch it) and then can we stop at Chipotle?
(Time flies) Let me get some money
Let me, let me get some money (yeah, you ever see the way time flies?)
Let me get some money (try to catch it)
Let me, let me get some money",Hip-Hop/Rap
Fly Away,5 Seconds Of Summer,"Counting down the seconds
Jumping off these fences
Finding another place to start again

Cracks in the sidewalk
I'm over all the small talk
Taking off like fire in the wind

I won't waste another day
Wishing this would fade away
Running and we're not looking back

I want a little bit of California
With a little bit of London sky
I wanna take my heart to the end of the world
Fly away tonight

I want a little bit of open ocean
With a New York state of mind
I wanna take my heart to the end of the world
Fly away, fly away tonight

Fly away tonight
Fly away tonight

A never ending replay
Memories I can't erase
I see the best of times in front of me

Now I'm off to paradise
Swore I'll never fight
Say goodbye to pain and misery
(Na, Na, Na)

I won't waste another day
Wishing this would fade away
Running and we're not looking back

I want a little bit of California
With a little bit of London sky
I wanna take my heart to the end of the world
Fly away tonight

I want a little bit of open ocean
With a New York state of mind
I wanna take my heart to the end of the world
Fly away, fly away tonight

I won't waste another day
Wishing this would fade away

I won't waste another day
Wishing this would fade away

Counting down the seconds
Only second guessing
Dreaming of a place to start again...

I want a little bit of California
With a little bit of London sky
I wanna take my heart to the end of the world
Fly away tonight

I want a little bit of open ocean
With a New York state of mind
I wanna take my heart to the end of the world
Fly away, fly away tonight

Fly away tonight
Fly away tonight
Na, Na, Na, Na",Pop
Smoke Break,Carrie Underwood,"She's a small-town, hard-working woman just trying to make a living
Working three jobs, feeding four little mouths in a run-down kitchen
When you never taking nothing and doing nothing but giving
It's hard to be a good wife and a good mom and a good Christian

She said, ""I don't drink""
""But sometimes I need a stiff drink""
""Sipping from a highball glass""
""Let the world fade away""
She said, ""I don't smoke""
""But sometimes I need a long drag""
""Yeah, I know it might sound bad""
""But sometimes I need a smoke break""

He's a big-city, hard-working man just trying to climb the ladder
First generation to go to college instead of driving a tractor
Never had nothing handed to him on a silver platter
It's hard to be a good man, good son, do something good that matters

He said, ""I don't drink""
""But sometimes I wanna pop that top""
""Take a swig and make the world stop""
""And watch it fade away""
He said, ""I don't smoke""
""But sometimes I wanna light it up""
""Yeah, when things get tough""
""Sometimes I need a smoke break, yeah""

So here's to you and here's to when the day gets long
Go ahead, I understand if you wanna take a load off

I don't drink
But sometimes I need a stiff drink
Sipping from a highball glass
Let the world fade away
Yeah, and I don't smoke
But sometimes I need a long drag
Yeah, I know it might sound bad
But sometimes I need a, sometimes I need a...

When the day gets long
When the work's all done
When the sun sets, when you need to forget
Grab that cup, mmm
Fill it up
Sip it slow and let it all go",Country
Levels  ,Nick Jonas,"Levels, levels, levels, levels

Get on my elevator, baby
We're going up
Give me that now and later, I can't get enough
So much to discover, please don't stop me now (don't stop me)

Every time I touch you, you lift right off the ground
Let them go, all the one's tryna get in the door
I'mma go where they all couldn't go

Up a floor, up a floor, up a floor, oh
I know, we can get higher
There's levels to your love
Yeah, there's levels to your love
And I know, we can get higher
There's levels to your love

And I keep on climbing up
(Rooftop)
(Up-up-up, up-up-up, up-up-up)
(Up-up-up, up-up-up, up-up-up)
(Up-up-up, up-up-up, up-up-up)

(Up-up-up, up-up-up, up-up-up)
Aw yeah, just walking up on the ceiling, dancing up on the wall
You and that drug you're dealing, should be against the law
All this heat keep rising, make you stop, drop, and roll

I'm bottling up the lightning, supernatural
Let them go, all the one's tryna get in the door
I'mma go where they all couldn't go

Up a floor, up a floor, up a floor, oh
I know, we can get higher
There's levels to your love
Yeah, there's levels to your love
And I know, we can get higher
There's levels to your love

And I keep on climbing up
(Rooftop)
Levels, levels, levels, levels
Levels to your love
Yeah, heaven can't reach us

Yeah, we're high-fiving Jesus
Yeah, yeah
And I know, we can get higher
There's levels to your love
Yeah, there's levels to your love
And I know, we can get higher
There's levels to your love
And I keep on climbing up
(Take them to the rooftop)
Oh, levels
There's levels to your love, yeah, yeah
Levels, levels, levels, levels
Oh, oh, yeah, get on my level
There's levels to your love and I keep on climbing up
(Levels)",Pop
Liquor  ,Chris Brown,"There's something in this liquor
The air is getting thicker
I can't help but to stare at you, oh yeah, girl what did you do?
Tell me what did you slip up in my cup?

Girl, cause I want you, oh yeah
I had a little bit too much girl, so come over here
There's something in this liquor (oh yeah)
The air is getting thicker

All I want is you-ou-ou-ou
All I want is you-ou-ou-ou
There's something in this liquor girl, I'm looking at your figure woah
I just want to see you strip right now, baby let me help you work it out, oh

Girl you look so good, I just want to get right to it, oh
I could beat it up like-like a real nigga should, baby when we do it, woah
There's something in this liquor (oh yeah)
The air is getting thicker

All I want is you-ou-ou-ou
All I want is you-ou-ou-ou
All I wanna do is drink and (fuck), drink, drink and (fuck)
All I wanna do is drink and (fuck), and (fuck), and (fuck)

All I want is you-ou-ou-ou, drink and (fuck), drink, drink and (fuck)
Drink and (fuck), and (fuck), and (fuck)
There's something in this liquor

There's something in this liquor girl
The air is getting thicker
I can't help but stare at you, oh yeah, girl what did you do?
What did you slip up in my cup girl?

Cause I really want you
I had a little bit too much girl, so come over here, woah
All I wanna do is drink and (fuck), drink, drink and (fuck)
Drink and (fuck), and (fuck), and (fuck)
Drink and (fuck), drink, drink and (fuck)
Drink and (fuck), and (fuck), and (fuck)
All I wanna do is drink and, drink, drink and",R&B/Soul
About You,Trey Songz,"Ay, this for you, baby, you know who I'm talkin' to
This your favorite song when they put it on
Girl, I know you know it's all about you
I ain't sayin' no names, but you know what I'm sayin'
I could tell it by the way that you move
Callin' all the cuties to the floor right now
It's a lot of booty on the floor right now
Take it to the bus, we can go right now
We can roll right now, right now
It's some pretty titties on the bus right now
Tell the hotel we pullin' up right now
Elevator up, take a ride right now
Baby, ride right now, right now
Uh-uh, got a room full of fly girls
Got a thing for a side girl
Don't you want to be my girl?
It's all about you, get appointed like you should, girl
Cause I love it when a hood girl turn around and be a good girl
Girl, I bet you think this song is about you, don't you?
I bet you think this song is about you
Yeah, I bet you think this song is about you, don't you?
I bet you think this song is about you

Call up all your friends on the phone right now
Tell 'em all to come up to the room right now
It's a lot of things we could do right now
'Bout to get another room right now
Front desk callin' up, sayin', 'Turn that down'
Take another puff, baby, burn that now
It's a lot of girls in some (-)
You know you're the one
Uh-uh, got a room full of fly girls
Got a thing for a side girl
Don't you want to be my girl?
It's all about you, get appointed like you should, girl
Cause I love it when a hood girl turn around and be a good girl
Girl, you know it's all about you",R&B/Soul
I'm To Blame ,Kip Moore,"If it ain't broke, you can bet that I'm gonna break it
If there's a wrong road, I'm damn sure gonna take it
Where there's smoke, my pocket lighter sparked the fire
Where there's blue lights, just read me my rights

No, they don't make guys like me, you get exactly what you see
I come from a long line of bloodline that ain't gonna change
So, take your pistol pointing finger right off of the trigger
I know where to aim, hell, I'm to blame

Where there's a love, I tell ya, girl, I love to hate it
Where there's a do not touch, my finger print done stained it
Where there's a train wreck, sit on back and watch me crash
Where there's a what, you say, damn right I said it

No, they don't make guys like me, you get exactly what you see
I come from a long line of bloodline that ain't gonna change
So, take your pistol pointing finger right off of the trigger
I know where to aim, hell, I'm to blame

For breaking your heart, taking this living a little too hard
Drinking too much and playing too loud, where there's a scar I carved it out

No, they don't make guys like me, you get exactly what you see
I come from a long line of bloodline that ain't gonna change
So, take your pistol pointing finger right off of the trigger
I know where to aim, hell, I'm to blame

I know where to aim, hell, I'm to blame",Country
What Do You Mean?,Justin Bieber,"What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

You're so indecisive, what I'm saying
Tryna catch the beat, make up your heart
Don't know if you're happy or complaining
Don't want for us to end, where do I start?

First you wanna go to the left then you wanna turn right
Wanna argue all day, make love all night
First you're up, then you're down and then between
Oh, I really want to know…

What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

You're overprotective when I'm leaving
Trying to compromise but I can't win
You want to make a point, but you keep preaching
You had me from the start, won't let this end

First you wanna go to the left then you wanna turn right
Wanna argue all day, make love all night
First you're up, then you're down and then between
Oh, I really want to know…

What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
(I wanna know)
Oh, what do you mean?
Said you're running out of time, what do you mean?
(Oh baby)
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

Oh, oh
(This is ours baby, yeah)
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
(You're so confusing baby)
When you don't want me to move
But you tell me to go
What do you mean?
(Be more straight forward)
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?",Pop
Tell Your Friends,The Weeknd,"We are not the same I am too reckless
I'm not tryna go in that direction
These niggas they been doing too much flexing
And they’re about to call the wrong attention
And I ain't got no patience, no more testing
I do shit how I want, don't need no blessing
XO niggas ain't nothing to mess with
Nobody stopping us, oh no we're destined
And everybody around you is so basic
I'm never rocking white, I'm like a racist
I don't drink my liquor with a chasin'
And money is the only thing I'm chasin'
And some dope dimes on some coke lines
Give me head all night, cum four times
Baby girl just wanna smoke a pound
Do an ounce, get some dick
Tell her friends about it

[Hook]
Go tell your friends about it (About it)
Go tell your friends about it (About it)
Go tell them what you know, what you seen
How I roll, how I did it on the low
Go tell your friends about it (About it)
Go tell your friends about it (About it)
Go tell them what you know, what you seen
How I roll, how I be off that coke
Go tell your friends about it (About it)
Go tell your friends about it
I'm that nigga with the hair
Singing 'bout popping pills, fucking bitches, living life so trill

[Verse 2]
Last year I did all the politicin'
This year I'm all focused on the vision
I think these hoes deserve another fixing
I’m talking about the ones from the beginning
Don't believe the rumours bitch, I'm still a user
I'm still rocking camo and still roll with shooters
I'm a villain in my city, I just made another killing
I'mma spend it all on bitches
And everybody fuckin, everybody fucking
Pussy on the house, everybody fucking
And I miss my city man it's been a minute
M.I.A. a habit, Cali was the mission
Cruise through the west-end in my new Benz
I'm just tryna live life through a new lens
Driving by the streets I used to walk through
When I had no crib I guess you call that shit a miracle

[Hook]
Go tell your friends about it (About it)
Go tell your friends about it (About it)
Go tell them what you know, what you seen
How I roll, how I be on the low
Go tell your friends about it (About it)
Go tell your friends about it
I'm that nigga with the hair
Singing 'bout popping pills, fucking bitches, living life so trill

[Verse 3]
My cousin said I made it big and it's unusual
She tried to take a selfie at my Grandma's funeral
Used to roam on Queen, now I sing Queen street anthems
Used to hate attention, now I pull up in that wagon
I was broken, I was broken, I was so broke
I used to roam around the town when I was homeless
Me and Lamar would rob a nigga for his Jordans
And flip it just to get these hoes another nose fix
Now we get faded, when we want girl, we got choices
Lay them on the fucking table, we got choices
And if they wanna fuck my niggas, they got choices
They told me not to fall in love, that shit is pointless
Yeah, that shit is pointless
They told me not to fall in love, that shit is pointless
Yeah, that shit is pointless
It's only meant to fall in love
That shit is pointless

[Hook]
Go tell your friends about it (about it)
Go tell your friends about it (about it)
Go tell them what you know, what you seen
How I roll, how I be off that coke
Go tell your friends about it (about it)
Go tell your friends about it
I'm that nigga with the hair
Singing 'bout popping pills, fucking bitches, living life so trill
Life so trill
Life so trill
Life so trill",R&B/Soul
